mydate,cday,dday,ma
2022-01-27,175,1,187.42857142857142
2022-01-28,167,0,172.85714285714286
2022-01-29,0,0,172.85714285714286
2022-01-30,0,0,172.85714285714286
2022-01-31,309,1,155.85714285714286
2022-02-01,145,0,149.0
2022-02-02,145,0,134.42857142857142
2022-02-03,111,0,125.28571428571429
2022-02-04,172,0,126.0
2022-02-05,0,0,126.0
2022-02-06,0,0,126.0
2022-02-07,214,0,112.42857142857143
2022-02-08,86,0,104.0
2022-02-09,89,0,96.0
2022-02-10,82,1,91.85714285714286
2022-02-11,79,0,78.57142857142857
2022-02-12,0,0,78.57142857142857
2022-02-13,0,0,78.57142857142857
2022-02-14,103,0,62.714285714285715
2022-02-15,63,0,59.42857142857143
2022-02-16,43,0,52.857142857142854
2022-02-17,36,0,46.285714285714285
2022-02-18,37,0,40.285714285714285
2022-02-19,0,0,40.285714285714285
2022-02-20,0,0,40.285714285714285
2022-02-21,0,0,25.571428571428573
2022-02-22,73,0,27.0
2022-02-23,26,1,24.571428571428573
2022-02-24,26,3,23.142857142857142
2022-02-25,20,0,20.714285714285715
2022-02-26,0,0,20.714285714285715
2022-02-27,0,0,20.714285714285715
2022-02-28,42,1,26.714285714285715
2022-03-01,13,1,18.142857142857142
2022-03-02,7,0,15.428571428571429
2022-03-03,8,3,12.857142857142858
2022-03-04,12,0,11.714285714285714
2022-03-05,0,0,11.714285714285714
2022-03-06,0,0,11.714285714285714
2022-03-07,13,0,7.571428571428571
2022-03-08,8,0,6.857142857142857
2022-03-09,8,0,7.0
2022-03-10,10,0,7.285714285714286
2022-03-11,8,0,6.714285714285714
2022-03-12,0,0,6.714285714285714
2022-03-13,0,0,6.714285714285714
2022-03-14,12,0,6.571428571428571
2022-03-15,9,0,6.714285714285714
2022-03-16,5,0,6.285714285714286
2022-03-17,3,0,5.285714285714286
2022-03-18,5,0,4.857142857142857
2022-03-19,0,0,4.857142857142857
2022-03-20,0,0,4.857142857142857
2022-03-21,8,0,4.285714285714286
2022-03-22,7,0,4.0
2022-03-23,1,0,3.4285714285714284
