mydate,cday,dday,ma
2022-01-04,433,4,213.71428571428572
2022-01-05,517,0,269.0
2022-01-06,623,1,323.42857142857144
2022-01-07,578,2,406.0
2022-01-08,0,0,406.0
2022-01-09,0,0,406.0
2022-01-10,1369,0,502.85714285714283
2022-01-11,553,0,520.0
2022-01-12,675,2,542.5714285714286
2022-01-13,688,2,551.8571428571429
2022-01-14,591,2,553.7142857142857
2022-01-15,0,0,553.7142857142857
2022-01-16,0,0,553.7142857142857
2022-01-17,0,0,358.14285714285717
2022-01-18,2562,0,645.1428571428571
2022-01-19,587,0,632.5714285714286
2022-01-20,747,1,641.0
2022-01-21,1199,0,727.8571428571429
2022-01-22,0,0,727.8571428571429
2022-01-23,0,0,727.8571428571429
2022-01-24,2050,0,1020.7142857142857
2022-01-25,362,4,706.4285714285714
2022-01-26,692,1,721.4285714285714
2022-01-27,868,0,738.7142857142857
2022-01-28,753,4,675.0
2022-01-29,0,0,675.0
2022-01-30,0,0,675.0
2022-01-31,1340,3,573.5714285714286
2022-02-01,467,3,588.5714285714286
2022-02-02,448,5,553.7142857142857
2022-02-03,548,1,508.0
2022-02-04,517,2,474.2857142857143
2022-02-05,0,0,474.2857142857143
2022-02-06,0,0,474.2857142857143
2022-02-07,774,4,393.42857142857144
2022-02-08,318,4,372.14285714285717
2022-02-09,380,2,362.42857142857144
2022-02-10,267,1,322.2857142857143
2022-02-11,263,0,286.0
2022-02-12,0,0,286.0
2022-02-13,0,0,286.0
2022-02-14,578,4,258.0
2022-02-15,165,8,236.14285714285714
2022-02-16,212,1,212.14285714285714
2022-02-17,192,1,201.42857142857142
2022-02-18,181,1,189.71428571428572
2022-02-19,0,0,189.71428571428572
2022-02-20,0,0,189.71428571428572
2022-02-21,0,0,107.14285714285714
2022-02-22,360,1,135.0
2022-02-23,85,6,116.85714285714286
2022-02-24,51,4,96.71428571428571
2022-02-25,87,0,83.28571428571429
2022-02-26,0,0,83.28571428571429
2022-02-27,0,0,83.28571428571429
2022-02-28,134,7,102.42857142857143
2022-03-01,61,1,59.714285714285715
2022-03-02,68,0,57.285714285714285
2022-03-03,55,5,57.857142857142854
2022-03-04,74,1,56.0
2022-03-05,0,0,56.0
2022-03-06,0,0,56.0
2022-03-07,102,1,51.42857142857143
2022-03-08,28,3,46.714285714285715
2022-03-09,44,0,43.285714285714285
2022-03-10,36,2,40.57142857142857
2022-03-11,31,3,34.42857142857143
2022-03-12,0,0,34.42857142857143
2022-03-13,0,0,34.42857142857143
2022-03-14,79,4,31.142857142857142
2022-03-15,45,1,33.57142857142857
2022-03-16,26,1,31.0
2022-03-17,32,3,30.428571428571427
2022-03-18,23,1,29.285714285714285
2022-03-19,0,0,29.285714285714285
2022-03-20,0,0,29.285714285714285
2022-03-21,46,0,24.571428571428573
2022-03-22,42,2,24.142857142857142
2022-03-23,25,3,24.0
